Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,010092,2016,01,01,15.2,1,N
IDCJAC0011,010092,2016,01,02,19.8,1,N
IDCJAC0011,010092,2016,01,03,22.0,1,N
IDCJAC0011,010092,2016,01,04,27.0,1,N
IDCJAC0011,010092,2016,01,05,23.5,1,N
IDCJAC0011,010092,2016,01,06,22.0,1,N
IDCJAC0011,010092,2016,01,07,24.0,1,N
IDCJAC0011,010092,2016,01,08,26.0,1,N
IDCJAC0011,010092,2016,01,09,19.0,1,N
IDCJAC0011,010092,2016,01,10,20.5,1,N
IDCJAC0011,010092,2016,01,11,17.3,1,N
IDCJAC0011,010092,2016,01,12,17.4,1,N
IDCJAC0011,010092,2016,01,13,15.5,1,N
IDCJAC0011,010092,2016,01,14,13.5,1,N
IDCJAC0011,010092,2016,01,15,20.0,1,N
IDCJAC0011,010092,2016,01,16,22.0,1,N
IDCJAC0011,010092,2016,01,17,23.6,1,N
IDCJAC0011,010092,2016,01,18,18.0,1,N
IDCJAC0011,010092,2016,01,19,14.5,1,N
IDCJAC0011,010092,2016,01,20,15.4,1,N
IDCJAC0011,010092,2016,01,21,16.4,1,N
IDCJAC0011,010092,2016,01,22,13.9,1,N
IDCJAC0011,010092,2016,01,23,19.0,1,N
IDCJAC0011,010092,2016,01,24,19.7,1,N
IDCJAC0011,010092,2016,01,25,21.6,1,N
IDCJAC0011,010092,2016,01,26,17.9,1,N
IDCJAC0011,010092,2016,01,27,19.4,1,N
IDCJAC0011,010092,2016,01,28,15.6,1,N
IDCJAC0011,010092,2016,01,29,15.9,1,N
IDCJAC0011,010092,2016,01,30,21.7,1,N
IDCJAC0011,010092,2016,01,31,20.0,1,N
IDCJAC0011,010092,2016,02,01,9.3,1,Y
IDCJAC0011,010092,2016,02,02,10.9,1,Y
IDCJAC0011,010092,2016,02,03,13.5,1,Y
IDCJAC0011,010092,2016,02,04,16.8,1,Y
IDCJAC0011,010092,2016,02,05,19.2,1,Y
IDCJAC0011,010092,2016,02,06,20.4,1,Y
IDCJAC0011,010092,2016,02,07,18.9,1,Y
IDCJAC0011,010092,2016,02,08,22.7,1,Y
IDCJAC0011,010092,2016,02,09,22.0,1,Y
IDCJAC0011,010092,2016,02,10,22.2,1,Y
IDCJAC0011,010092,2016,02,11,21.7,1,Y
IDCJAC0011,010092,2016,02,12,22.0,1,Y
IDCJAC0011,010092,2016,02,13,18.2,1,Y
IDCJAC0011,010092,2016,02,14,15.0,1,Y
IDCJAC0011,010092,2016,02,15,15.4,1,Y
IDCJAC0011,010092,2016,02,16,16.9,1,Y
IDCJAC0011,010092,2016,02,17,23.0,1,Y
IDCJAC0011,010092,2016,02,18,18.2,1,Y
IDCJAC0011,010092,2016,02,19,17.4,1,Y
IDCJAC0011,010092,2016,02,20,18.0,1,Y
IDCJAC0011,010092,2016,02,21,19.4,1,Y
IDCJAC0011,010092,2016,02,22,16.7,1,Y
IDCJAC0011,010092,2016,02,23,12.8,1,Y
IDCJAC0011,010092,2016,02,24,12.3,1,Y
IDCJAC0011,010092,2016,02,25,12.5,1,Y
IDCJAC0011,010092,2016,02,26,16.4,1,Y
IDCJAC0011,010092,2016,02,27,24.5,1,Y
IDCJAC0011,010092,2016,02,28,21.7,1,Y
IDCJAC0011,010092,2016,02,29,19.4,1,Y
IDCJAC0011,010092,2016,03,01,18.4,1,N
IDCJAC0011,010092,2016,03,02,16.0,1,N
IDCJAC0011,010092,2016,03,03,20.2,1,N
IDCJAC0011,010092,2016,03,04,18.3,1,N
IDCJAC0011,010092,2016,03,05,14.8,1,N
IDCJAC0011,010092,2016,03,06,17.0,1,N
IDCJAC0011,010092,2016,03,07,17.0,1,N
IDCJAC0011,010092,2016,03,08,18.4,1,N
IDCJAC0011,010092,2016,03,09,20.4,1,N
IDCJAC0011,010092,2016,03,10,23.5,1,N
IDCJAC0011,010092,2016,03,11,18.7,1,N
IDCJAC0011,010092,2016,03,12,18.4,1,N
IDCJAC0011,010092,2016,03,13,21.0,1,N
IDCJAC0011,010092,2016,03,14,21.9,1,N
IDCJAC0011,010092,2016,03,15,23.6,1,N
IDCJAC0011,010092,2016,03,16,19.0,1,N
IDCJAC0011,010092,2016,03,17,15.3,1,N
IDCJAC0011,010092,2016,03,18,15.7,1,N
IDCJAC0011,010092,2016,03,19,17.0,1,N
IDCJAC0011,010092,2016,03,20,18.5,1,N
IDCJAC0011,010092,2016,03,21,20.5,1,N
IDCJAC0011,010092,2016,03,22,18.5,1,N
IDCJAC0011,010092,2016,03,23,17.9,1,N
IDCJAC0011,010092,2016,03,24,18.5,1,N
IDCJAC0011,010092,2016,03,25,19.5,1,N
IDCJAC0011,010092,2016,03,26,17.7,1,N
IDCJAC0011,010092,2016,03,27,14.0,1,N
IDCJAC0011,010092,2016,03,28,13.9,1,N
IDCJAC0011,010092,2016,03,29,13.0,1,N
IDCJAC0011,010092,2016,03,30,12.8,1,N
IDCJAC0011,010092,2016,03,31,13.3,1,N
IDCJAC0011,010092,2016,04,01,11.6,1,N
IDCJAC0011,010092,2016,04,02,15.0,1,N
IDCJAC0011,010092,2016,04,03,17.8,1,N
IDCJAC0011,010092,2016,04,04,15.9,1,N
IDCJAC0011,010092,2016,04,05,13.4,1,N
IDCJAC0011,010092,2016,04,06,10.6,1,N
IDCJAC0011,010092,2016,04,07,11.0,1,N
IDCJAC0011,010092,2016,04,08,13.9,1,N
IDCJAC0011,010092,2016,04,09,14.5,1,N
IDCJAC0011,010092,2016,04,10,14.6,1,N
IDCJAC0011,010092,2016,04,11,17.2,1,N
IDCJAC0011,010092,2016,04,12,15.7,1,N
IDCJAC0011,010092,2016,04,13,,,
IDCJAC0011,010092,2016,04,14,15.5,1,N
IDCJAC0011,010092,2016,04,15,13.6,1,N
IDCJAC0011,010092,2016,04,16,16.8,1,N
IDCJAC0011,010092,2016,04,17,18.3,1,N
IDCJAC0011,010092,2016,04,18,15.6,1,N
IDCJAC0011,010092,2016,04,19,15.6,1,N
IDCJAC0011,010092,2016,04,20,12.5,1,N
IDCJAC0011,010092,2016,04,21,12.5,1,N
IDCJAC0011,010092,2016,04,22,12.0,1,N
IDCJAC0011,010092,2016,04,23,14.4,1,N
IDCJAC0011,010092,2016,04,24,17.0,1,N
IDCJAC0011,010092,2016,04,25,15.0,1,N
IDCJAC0011,010092,2016,04,26,16.0,1,N
IDCJAC0011,010092,2016,04,27,8.2,1,N
IDCJAC0011,010092,2016,04,28,10.4,1,N
IDCJAC0011,010092,2016,04,29,11.4,1,N
IDCJAC0011,010092,2016,04,30,9.4,1,N
IDCJAC0011,010092,2016,05,01,4.5,1,N
IDCJAC0011,010092,2016,05,02,3.9,1,N
IDCJAC0011,010092,2016,05,03,8.0,1,N
IDCJAC0011,010092,2016,05,04,5.4,1,N
IDCJAC0011,010092,2016,05,05,6.0,1,N
IDCJAC0011,010092,2016,05,06,6.4,1,N
IDCJAC0011,010092,2016,05,07,11.0,1,N
IDCJAC0011,010092,2016,05,08,5.4,1,N
IDCJAC0011,010092,2016,05,09,5.5,1,N
IDCJAC0011,010092,2016,05,10,5.0,1,N
IDCJAC0011,010092,2016,05,11,5.5,1,N
IDCJAC0011,010092,2016,05,12,7.4,1,N
IDCJAC0011,010092,2016,05,13,5.0,1,N
IDCJAC0011,010092,2016,05,14,6.0,1,N
IDCJAC0011,010092,2016,05,15,6.4,1,N
IDCJAC0011,010092,2016,05,16,4.0,1,N
IDCJAC0011,010092,2016,05,17,2.4,1,N
IDCJAC0011,010092,2016,05,18,5.7,1,N
IDCJAC0011,010092,2016,05,19,10.2,1,N
IDCJAC0011,010092,2016,05,20,12.9,1,N
IDCJAC0011,010092,2016,05,21,11.8,1,N
IDCJAC0011,010092,2016,05,22,6.3,1,N
IDCJAC0011,010092,2016,05,23,6.2,1,N
IDCJAC0011,010092,2016,05,24,10.3,1,N
IDCJAC0011,010092,2016,05,25,10.5,1,N
IDCJAC0011,010092,2016,05,26,9.5,1,N
IDCJAC0011,010092,2016,05,27,4.6,1,N
IDCJAC0011,010092,2016,05,28,7.2,1,N
IDCJAC0011,010092,2016,05,29,4.1,1,N
IDCJAC0011,010092,2016,05,30,2.5,1,N
IDCJAC0011,010092,2016,05,31,5.0,1,N
IDCJAC0011,010092,2016,06,01,7.1,1,N
IDCJAC0011,010092,2016,06,02,8.6,1,N
IDCJAC0011,010092,2016,06,03,12.0,1,N
IDCJAC0011,010092,2016,06,04,12.0,1,N
IDCJAC0011,010092,2016,06,05,6.0,1,N
IDCJAC0011,010092,2016,06,06,8.0,1,N
IDCJAC0011,010092,2016,06,07,8.5,1,N
IDCJAC0011,010092,2016,06,08,4.4,1,N
IDCJAC0011,010092,2016,06,09,1.0,1,N
IDCJAC0011,010092,2016,06,10,3.7,1,N
IDCJAC0011,010092,2016,06,11,6.2,1,N
IDCJAC0011,010092,2016,06,12,10.6,1,N
IDCJAC0011,010092,2016,06,13,10.3,1,N
IDCJAC0011,010092,2016,06,14,8.5,1,N
IDCJAC0011,010092,2016,06,15,9.5,1,N
IDCJAC0011,010092,2016,06,16,6.0,1,N
IDCJAC0011,010092,2016,06,17,8.0,1,N
IDCJAC0011,010092,2016,06,18,5.9,1,N
IDCJAC0011,010092,2016,06,19,7.6,1,N
IDCJAC0011,010092,2016,06,20,11.2,1,N
IDCJAC0011,010092,2016,06,21,8.5,1,N
IDCJAC0011,010092,2016,06,22,1.5,1,N
IDCJAC0011,010092,2016,06,23,4.5,1,N
IDCJAC0011,010092,2016,06,24,2.0,1,N
IDCJAC0011,010092,2016,06,25,1.0,1,N
IDCJAC0011,010092,2016,06,26,-0.6,1,N
IDCJAC0011,010092,2016,06,27,0.5,1,N
IDCJAC0011,010092,2016,06,28,3.0,1,N
IDCJAC0011,010092,2016,06,29,11.7,1,N
IDCJAC0011,010092,2016,06,30,2.5,1,N
IDCJAC0011,010092,2016,07,01,0.6,1,N
IDCJAC0011,010092,2016,07,02,5.0,1,N
IDCJAC0011,010092,2016,07,03,6.6,1,N
IDCJAC0011,010092,2016,07,04,3.9,1,N
IDCJAC0011,010092,2016,07,05,6.2,1,N
IDCJAC0011,010092,2016,07,06,5.7,1,N
IDCJAC0011,010092,2016,07,07,4.2,1,N
IDCJAC0011,010092,2016,07,08,7.4,1,N
IDCJAC0011,010092,2016,07,09,6.4,1,N
IDCJAC0011,010092,2016,07,10,6.0,1,N
IDCJAC0011,010092,2016,07,11,3.6,1,N
IDCJAC0011,010092,2016,07,12,0.7,1,N
IDCJAC0011,010092,2016,07,13,1.0,1,N
IDCJAC0011,010092,2016,07,14,5.0,1,N
IDCJAC0011,010092,2016,07,15,7.5,1,N
IDCJAC0011,010092,2016,07,16,8.0,1,N
IDCJAC0011,010092,2016,07,17,11.5,1,N
IDCJAC0011,010092,2016,07,18,8.0,1,N
IDCJAC0011,010092,2016,07,19,2.0,1,N
IDCJAC0011,010092,2016,07,20,0.5,1,N
IDCJAC0011,010092,2016,07,21,4.0,1,N
IDCJAC0011,010092,2016,07,22,4.2,1,N
IDCJAC0011,010092,2016,07,23,1.0,1,N
IDCJAC0011,010092,2016,07,24,-0.5,1,N
IDCJAC0011,010092,2016,07,25,0.0,1,N
IDCJAC0011,010092,2016,07,26,0.5,1,N
IDCJAC0011,010092,2016,07,27,2.3,1,N
IDCJAC0011,010092,2016,07,28,6.0,1,N
IDCJAC0011,010092,2016,07,29,7.5,1,N
IDCJAC0011,010092,2016,07,30,,,
IDCJAC0011,010092,2016,07,31,,,
IDCJAC0011,010092,2016,08,01,-1.6,1,N
IDCJAC0011,010092,2016,08,02,2.0,1,N
IDCJAC0011,010092,2016,08,03,5.9,1,N
IDCJAC0011,010092,2016,08,04,9.3,1,N
IDCJAC0011,010092,2016,08,05,10.1,1,N
IDCJAC0011,010092,2016,08,06,5.0,1,N
IDCJAC0011,010092,2016,08,07,8.7,1,N
IDCJAC0011,010092,2016,08,08,9.0,1,N
IDCJAC0011,010092,2016,08,09,3.4,1,N
IDCJAC0011,010092,2016,08,10,1.0,1,N
IDCJAC0011,010092,2016,08,11,2.5,1,N
IDCJAC0011,010092,2016,08,12,4.7,1,N
IDCJAC0011,010092,2016,08,13,-0.2,1,N
IDCJAC0011,010092,2016,08,14,1.4,1,N
IDCJAC0011,010092,2016,08,15,7.4,1,N
IDCJAC0011,010092,2016,08,16,8.3,1,N
IDCJAC0011,010092,2016,08,17,6.9,1,N
IDCJAC0011,010092,2016,08,18,2.5,1,N
IDCJAC0011,010092,2016,08,19,-1.0,1,N
IDCJAC0011,010092,2016,08,20,5.7,1,N
IDCJAC0011,010092,2016,08,21,,,
IDCJAC0011,010092,2016,08,22,2.4,2,Y
IDCJAC0011,010092,2016,08,23,0.3,1,N
IDCJAC0011,010092,2016,08,24,0.4,1,N
IDCJAC0011,010092,2016,08,25,4.9,1,N
IDCJAC0011,010092,2016,08,26,9.2,1,N
IDCJAC0011,010092,2016,08,27,9.8,1,N
IDCJAC0011,010092,2016,08,28,8.4,1,N
IDCJAC0011,010092,2016,08,29,9.0,1,N
IDCJAC0011,010092,2016,08,30,3.8,1,N
IDCJAC0011,010092,2016,08,31,4.8,1,N
IDCJAC0011,010092,2016,09,01,6.8,1,N
IDCJAC0011,010092,2016,09,02,1.0,1,N
IDCJAC0011,010092,2016,09,03,4.5,1,N
IDCJAC0011,010092,2016,09,04,6.0,1,N
IDCJAC0011,010092,2016,09,05,13.0,1,N
IDCJAC0011,010092,2016,09,06,6.0,1,N
IDCJAC0011,010092,2016,09,07,10.8,1,N
IDCJAC0011,010092,2016,09,08,8.0,1,N
IDCJAC0011,010092,2016,09,09,1.7,1,N
IDCJAC0011,010092,2016,09,10,3.0,1,N
IDCJAC0011,010092,2016,09,11,7.7,1,N
IDCJAC0011,010092,2016,09,12,6.8,1,N
IDCJAC0011,010092,2016,09,13,5.3,1,N
IDCJAC0011,010092,2016,09,14,4.8,1,N
IDCJAC0011,010092,2016,09,15,2.7,1,N
IDCJAC0011,010092,2016,09,16,5.9,1,N
IDCJAC0011,010092,2016,09,17,0.4,1,N
IDCJAC0011,010092,2016,09,18,0.1,1,N
IDCJAC0011,010092,2016,09,19,4.4,1,N
IDCJAC0011,010092,2016,09,20,1.9,1,N
IDCJAC0011,010092,2016,09,21,2.8,1,N
IDCJAC0011,010092,2016,09,22,4.2,1,N
IDCJAC0011,010092,2016,09,23,7.0,1,N
IDCJAC0011,010092,2016,09,24,0.0,1,N
IDCJAC0011,010092,2016,09,25,2.0,1,N
IDCJAC0011,010092,2016,09,26,-0.5,1,N
IDCJAC0011,010092,2016,09,27,7.0,1,N
IDCJAC0011,010092,2016,09,28,2.4,1,N
IDCJAC0011,010092,2016,09,29,1.9,1,N
IDCJAC0011,010092,2016,09,30,1.4,1,N
IDCJAC0011,010092,2016,10,01,10.5,1,Y
IDCJAC0011,010092,2016,10,02,3.7,1,Y
IDCJAC0011,010092,2016,10,03,3.2,1,Y
IDCJAC0011,010092,2016,10,04,6.4,1,Y
IDCJAC0011,010092,2016,10,05,5.0,1,Y
IDCJAC0011,010092,2016,10,06,7.0,1,Y
IDCJAC0011,010092,2016,10,07,9.0,1,Y
IDCJAC0011,010092,2016,10,08,14.7,1,Y
IDCJAC0011,010092,2016,10,09,7.4,1,Y
IDCJAC0011,010092,2016,10,10,4.7,1,Y
IDCJAC0011,010092,2016,10,11,7.3,1,Y
IDCJAC0011,010092,2016,10,12,12.5,1,Y
IDCJAC0011,010092,2016,10,13,15.3,1,Y
IDCJAC0011,010092,2016,10,14,12.4,1,Y
IDCJAC0011,010092,2016,10,15,9.3,1,Y
IDCJAC0011,010092,2016,10,16,4.0,1,Y
IDCJAC0011,010092,2016,10,17,5.5,1,Y
IDCJAC0011,010092,2016,10,18,7.2,1,Y
IDCJAC0011,010092,2016,10,19,4.8,1,Y
IDCJAC0011,010092,2016,10,20,8.5,1,Y
IDCJAC0011,010092,2016,10,21,4.0,1,Y
IDCJAC0011,010092,2016,10,22,9.0,1,Y
IDCJAC0011,010092,2016,10,23,15.7,1,Y
IDCJAC0011,010092,2016,10,24,13.4,1,Y
IDCJAC0011,010092,2016,10,25,9.5,1,Y
IDCJAC0011,010092,2016,10,26,7.4,1,Y
IDCJAC0011,010092,2016,10,27,8.0,1,Y
IDCJAC0011,010092,2016,10,28,6.7,1,Y
IDCJAC0011,010092,2016,10,29,8.9,1,Y
IDCJAC0011,010092,2016,10,30,8.5,1,Y
IDCJAC0011,010092,2016,10,31,7.4,1,Y
IDCJAC0011,010092,2016,11,01,9.0,1,N
IDCJAC0011,010092,2016,11,02,11.4,1,N
IDCJAC0011,010092,2016,11,03,12.2,1,N
IDCJAC0011,010092,2016,11,04,12.8,1,N
IDCJAC0011,010092,2016,11,05,16.0,1,N
IDCJAC0011,010092,2016,11,06,17.2,1,N
IDCJAC0011,010092,2016,11,07,12.5,1,N
IDCJAC0011,010092,2016,11,08,10.5,1,N
IDCJAC0011,010092,2016,11,09,10.9,1,N
IDCJAC0011,010092,2016,11,10,8.5,1,N
IDCJAC0011,010092,2016,11,11,9.2,1,N
IDCJAC0011,010092,2016,11,12,7.3,1,N
IDCJAC0011,010092,2016,11,13,11.5,1,N
IDCJAC0011,010092,2016,11,14,15.9,1,N
IDCJAC0011,010092,2016,11,15,21.9,1,N
IDCJAC0011,010092,2016,11,16,18.0,1,N
IDCJAC0011,010092,2016,11,17,12.6,1,N
IDCJAC0011,010092,2016,11,18,12.3,1,N
IDCJAC0011,010092,2016,11,19,14.2,1,N
IDCJAC0011,010092,2016,11,20,13.7,1,N
IDCJAC0011,010092,2016,11,21,9.6,1,N
IDCJAC0011,010092,2016,11,22,12.8,1,N
IDCJAC0011,010092,2016,11,23,15.8,1,N
IDCJAC0011,010092,2016,11,24,15.7,1,N
IDCJAC0011,010092,2016,11,25,16.8,1,N
IDCJAC0011,010092,2016,11,26,20.5,1,N
IDCJAC0011,010092,2016,11,27,17.7,1,N
IDCJAC0011,010092,2016,11,28,,,
IDCJAC0011,010092,2016,11,29,15.4,1,N
IDCJAC0011,010092,2016,11,30,13.8,1,N
IDCJAC0011,010092,2016,12,01,13.5,1,N
IDCJAC0011,010092,2016,12,02,13.0,1,N
IDCJAC0011,010092,2016,12,03,14.8,1,N
IDCJAC0011,010092,2016,12,04,13.4,1,N
IDCJAC0011,010092,2016,12,05,12.5,1,N
IDCJAC0011,010092,2016,12,06,13.6,1,N
IDCJAC0011,010092,2016,12,07,12.5,1,N
IDCJAC0011,010092,2016,12,08,10.5,1,N
IDCJAC0011,010092,2016,12,09,16.0,1,N
IDCJAC0011,010092,2016,12,10,20.2,1,N
IDCJAC0011,010092,2016,12,11,17.0,1,N
IDCJAC0011,010092,2016,12,12,16.8,1,N
IDCJAC0011,010092,2016,12,13,12.4,1,N
IDCJAC0011,010092,2016,12,14,12.3,1,N
IDCJAC0011,010092,2016,12,15,15.9,1,N
IDCJAC0011,010092,2016,12,16,16.9,1,N
IDCJAC0011,010092,2016,12,17,13.3,1,N
IDCJAC0011,010092,2016,12,18,18.5,1,N
IDCJAC0011,010092,2016,12,19,15.6,1,N
IDCJAC0011,010092,2016,12,20,13.5,1,N
IDCJAC0011,010092,2016,12,21,18.9,1,N
IDCJAC0011,010092,2016,12,22,23.8,1,N
IDCJAC0011,010092,2016,12,23,16.0,1,N
IDCJAC0011,010092,2016,12,24,21.0,1,N
IDCJAC0011,010092,2016,12,25,15.5,1,N
IDCJAC0011,010092,2016,12,26,14.0,1,N
IDCJAC0011,010092,2016,12,27,14.5,1,N
IDCJAC0011,010092,2016,12,28,12.0,1,N
